1,VVWCA,Cambie,Vancouver,1,-123.1049357,49.25665688
2,VVWCA,Cambie,Vancouver,1,-123.1056709,49.23316472
3,VVWCA,Cambie,Vancouver,1,-123.1062963,49.23318681
4,VVWCA,Cambie,Vancouver,1,-123.1081315,49.23324842
5,VVWCA,Cambie,Vancouver,1,-123.1107538,49.23333641
6,VVWCA,Cambie,Vancouver,1,-123.1120738,49.23338811
7,VVWCA,Cambie,Vancouver,1,-123.1134521,49.23344162
8,VVWCA,Cambie,Vancouver,1,-123.1153438,49.23351502
9,VVWCA,Cambie,Vancouver,1,-123.1162088,49.23354869
10,VVWCA,Cambie,Vancouver,1,-123.1171497,49.2335811
11,VVWCA,Cambie,Vancouver,1,-123.1178789,49.23360626
12,VVWCA,Cambie,Vancouver,1,-123.1193963,49.23365867
13,VVWCA,Cambie,Vancouver,1,-123.1209127,49.23371114
14,VVWCA,Cambie,Vancouver,1,-123.1217463,49.23373958
15,VVWCA,Cambie,Vancouver,1,-123.1223799,49.23376131
16,VVWCA,Cambie,Vancouver,1,-123.123879,49.23381178
17,VVWCA,Cambie,Vancouver,1,-123.1280909,49.23395702
18,VVWCA,Cambie,Vancouver,1,-123.1396046,49.23433588
19,VVWCA,Cambie,Vancouver,1,-123.1388185,49.25705948
20,VVWCA,Cambie,Vancouver,1,-123.1384216,49.25705321
21,VVWCA,Cambie,Vancouver,1,-123.138122,49.25729549
22,VVWCA,Cambie,Vancouver,1,-123.1380792,49.25732288
23,VVWCA,Cambie,Vancouver,1,-123.1379914,49.25737605
24,VVWCA,Cambie,Vancouver,1,-123.137901,49.25742724
25,VVWCA,Cambie,Vancouver,1,-123.1378078,49.25747636
26,VVWCA,Cambie,Vancouver,1,-123.1377121,49.25752324
27,VVWCA,Cambie,Vancouver,1,-123.1376139,49.25756797
28,VVWCA,Cambie,Vancouver,1,-123.1375134,49.25761044
29,VVWCA,Cambie,Vancouver,1,-123.1374366,49.25764075
30,VVWCA,Cambie,Vancouver,1,-123.1373586,49.25766971
31,VVWCA,Cambie,Vancouver,1,-123.1372528,49.25770626
32,VVWCA,Cambie,Vancouver,1,-123.1371451,49.25774039
33,VVWCA,Cambie,Vancouver,1,-123.1370632,49.25776432
34,VVWCA,Cambie,Vancouver,1,-123.1369804,49.2577869
35,VVWCA,Cambie,Vancouver,1,-123.1363214,49.25795801
36,VVWCA,Cambie,Vancouver,1,-123.1350476,49.25793765
37,VVWCA,Cambie,Vancouver,1,-123.1349737,49.25793585
38,VVWCA,Cambie,Vancouver,1,-123.1348892,49.25793289
39,VVWCA,Cambie,Vancouver,1,-123.1348047,49.25792903
40,VVWCA,Cambie,Vancouver,1,-123.1347205,49.2579241
41,VVWCA,Cambie,Vancouver,1,-123.1346363,49.25791826
42,VVWCA,Cambie,Vancouver,1,-123.1345523,49.25791143
43,VVWCA,Cambie,Vancouver,1,-123.1344686,49.2579037
44,VVWCA,Cambie,Vancouver,1,-123.134385,49.25789499
45,VVWCA,Cambie,Vancouver,1,-123.1343017,49.25788528
46,VVWCA,Cambie,Vancouver,1,-123.1342186,49.25787468
47,VVWCA,Cambie,Vancouver,1,-123.134136,49.25786308
48,VVWCA,Cambie,Vancouver,1,-123.1340534,49.25785059
49,VVWCA,Cambie,Vancouver,1,-123.1339713,49.2578371
50,VVWCA,Cambie,Vancouver,1,-123.1338897,49.25782272
51,VVWCA,Cambie,Vancouver,1,-123.1338084,49.25780734
52,VVWCA,Cambie,Vancouver,1,-123.1337275,49.25779116
53,VVWCA,Cambie,Vancouver,1,-123.1336471,49.25777398
54,VVWCA,Cambie,Vancouver,1,-123.133567,49.25775591
55,VVWCA,Cambie,Vancouver,1,-123.1334875,49.25773685
56,VVWCA,Cambie,Vancouver,1,-123.1334086,49.25771697
57,VVWCA,Cambie,Vancouver,1,-123.1333301,49.25769611
58,VVWCA,Cambie,Vancouver,1,-123.1332523,49.25767443
59,VVWCA,Cambie,Vancouver,1,-123.1331751,49.25765186
60,VVWCA,Cambie,Vancouver,1,-123.1330984,49.25762838
61,VVWCA,Cambie,Vancouver,1,-123.1330224,49.2576041
62,VVWCA,Cambie,Vancouver,1,-123.132947,49.25757883
63,VVWCA,Cambie,Vancouver,1,-123.1328724,49.25755283
64,VVWCA,Cambie,Vancouver,1,-123.1327984,49.25752594
65,VVWCA,Cambie,Vancouver,1,-123.1327401,49.25750388
66,VVWCA,Cambie,Vancouver,1,-123.1327251,49.25749814
67,VVWCA,Cambie,Vancouver,1,-123.1326526,49.25746962
68,VVWCA,Cambie,Vancouver,1,-123.1325809,49.25744021
69,VVWCA,Cambie,Vancouver,1,-123.13251,49.25740998
70,VVWCA,Cambie,Vancouver,1,-123.1324399,49.25737895
71,VVWCA,Cambie,Vancouver,1,-123.1323708,49.25734719
72,VVWCA,Cambie,Vancouver,1,-123.1318316,49.25709302
73,VVWCA,Cambie,Vancouver,1,-123.1311117,49.25708152
74,VVWCA,Cambie,Vancouver,1,-123.1303138,49.25706875
75,VVWCA,Cambie,Vancouver,1,-123.1279576,49.25703065
76,VVWCA,Cambie,Vancouver,1,-123.1272459,49.25701911
77,VVWCA,Cambie,Vancouver,1,-123.1272405,49.25715222
78,VVWCA,Cambie,Vancouver,1,-123.1266478,49.25714055
79,VVWCA,Cambie,Vancouver,1,-123.1244065,49.2570964
80,VVWCA,Cambie,Vancouver,1,-123.1237463,49.25708344
81,VVWCA,Cambie,Vancouver,1,-123.1220469,49.25704963
82,VVWCA,Cambie,Vancouver,1,-123.1207625,49.25702472
83,VVWCA,Cambie,Vancouver,1,-123.1200968,49.25701165
84,VVWCA,Cambie,Vancouver,1,-123.1194326,49.25699939
85,VVWCA,Cambie,Vancouver,1,-123.1192937,49.25699684
86,VVWCA,Cambie,Vancouver,1,-123.1181465,49.25697562
87,VVWCA,Cambie,Vancouver,1,-123.1164278,49.25694427
88,VVWCA,Cambie,Vancouver,1,-123.115992,49.25693635
89,VVWCA,Cambie,Vancouver,1,-123.1151002,49.25691341
90,VVWCA,Cambie,Vancouver,1,-123.1143966,49.25689567
91,VVWCA,Cambie,Vancouver,1,-123.1131538,49.25686407
92,VVWCA,Cambie,Vancouver,1,-123.1125021,49.25684762
93,VVWCA,Cambie,Vancouver,1,-123.1112042,49.25681488
94,VVWCA,Cambie,Vancouver,1,-123.1097125,49.25677655
95,VVWCA,Cambie,Vancouver,1,-123.1071209,49.25671126
96,VVWCA,Cambie,Vancouver,1,-123.1051851,49.25666259
97,VVWCA,Cambie,Vancouver,1,-123.1049357,49.25665688
98,VVERH,Renfrew Heights,Vancouver,2,-123.0237999,49.24451271
99,VVERH,Renfrew Heights,Vancouver,2,-123.047436,49.24468378
100,VVERH,Renfrew Heights,Vancouver,2,-123.0566581,49.24844424
101,VVERH,Renfrew Heights,Vancouver,2,-123.0566568,49.24861008
102,VVERH,Renfrew Heights,Vancouver,2,-123.0566551,49.24880964
103,VVERH,Renfrew Heights,Vancouver,2,-123.0566548,49.24923054
104,VVERH,Renfrew Heights,Vancouver,2,-123.0566529,49.24970188
105,VVERH,Renfrew Heights,Vancouver,2,-123.05665,49.25063998
106,VVERH,Renfrew Heights,Vancouver,2,-123.0566481,49.25152511
107,VVERH,Renfrew Heights,Vancouver,2,-123.0566436,49.25236348
108,VVERH,Renfrew Heights,Vancouver,2,-123.0566421,49.25278284
109,VVERH,Renfrew Heights,Vancouver,2,-123.0566397,49.25347345
110,VVERH,Renfrew Heights,Vancouver,2,-123.056632,49.25510206
111,VVERH,Renfrew Heights,Vancouver,2,-123.0566298,49.2564651
112,VVERH,Renfrew Heights,Vancouver,2,-123.0566293,49.25675523
113,VVERH,Renfrew Heights,Vancouver,2,-123.0566261,49.25777517
114,VVERH,Renfrew Heights,Vancouver,2,-123.0566286,49.25826112
115,VVERH,Renfrew Heights,Vancouver,2,-123.0237267,49.25816469
116,VVERH,Renfrew Heights,Vancouver,2,-123.0237302,49.25732228
117,VVERH,Renfrew Heights,Vancouver,2,-123.0237337,49.2564179
118,VVERH,Renfrew Heights,Vancouver,2,-123.0237367,49.25551389
119,VVERH,Renfrew Heights,Vancouver,2,-123.0237388,49.25472148
120,VVERH,Renfrew Heights,Vancouver,2,-123.0237404,49.25421515
121,VVERH,Renfrew Heights,Vancouver,2,-123.0237422,49.25331761
122,VVERH,Renfrew Heights,Vancouver,2,-123.0237435,49.25242394
123,VVERH,Renfrew Heights,Vancouver,2,-123.0237448,49.2515237
124,VVERH,Renfrew Heights,Vancouver,2,-123.0237452,49.25110245
125,VVERH,Renfrew Heights,Vancouver,2,-123.0237456,49.25063794
126,VVERH,Renfrew Heights,Vancouver,2,-123.023759,49.24790377
127,VVERH,Renfrew Heights,Vancouver,2,-123.0237663,49.24702871
128,VVERH,Renfrew Heights,Vancouver,2,-123.0237776,49.2461898
129,VVERH,Renfrew Heights,Vancouver,2,-123.0237888,49.24535143
130,VVERH,Renfrew Heights,Vancouver,2,-123.0237999,49.24451271
131,VVWOA,Oakridge,Vancouver,3,-123.1056709,49.23316472
132,VVWOA,Oakridge,Vancouver,3,-123.1056788,49.23262349
133,VVWOA,Oakridge,Vancouver,3,-123.1056937,49.23224125
134,VVWOA,Oakridge,Vancouver,3,-123.1057144,49.23171889
135,VVWOA,Oakridge,Vancouver,3,-123.1057496,49.23131344
136,VVWOA,Oakridge,Vancouver,3,-123.105763,49.23099722
137,VVWOA,Oakridge,Vancouver,3,-123.1057888,49.2303869
138,VVWOA,Oakridge,Vancouver,3,-123.1058086,49.22991275
139,VVWOA,Oakridge,Vancouver,3,-123.105828,49.22946018
140,VVWOA,Oakridge,Vancouver,3,-123.1058467,49.22900977
141,VVWOA,Oakridge,Vancouver,3,-123.1058642,49.22855802
142,VVWOA,Oakridge,Vancouver,3,-123.1058817,49.22811121
143,VVWOA,Oakridge,Vancouver,3,-123.1058994,49.22765397
144,VVWOA,Oakridge,Vancouver,3,-123.1059345,49.22674991
145,VVWOA,Oakridge,Vancouver,3,-123.1059751,49.22575538
146,VVWOA,Oakridge,Vancouver,3,-123.1283356,49.22655783
147,VVWOA,Oakridge,Vancouver,3,-123.1280909,49.23395702
148,VVWOA,Oakridge,Vancouver,3,-123.123879,49.23381178
149,VVWOA,Oakridge,Vancouver,3,-123.1223799,49.23376131
150,VVWOA,Oakridge,Vancouver,3,-123.1217463,49.23373958
151,VVWOA,Oakridge,Vancouver,3,-123.1209127,49.23371114
152,VVWOA,Oakridge,Vancouver,3,-123.1193963,49.23365867
153,VVWOA,Oakridge,Vancouver,3,-123.1178789,49.23360626
154,VVWOA,Oakridge,Vancouver,3,-123.1171497,49.2335811
155,VVWOA,Oakridge,Vancouver,3,-123.1162088,49.23354869
156,VVWOA,Oakridge,Vancouver,3,-123.1153438,49.23351502
157,VVWOA,Oakridge,Vancouver,3,-123.1134521,49.23344162
158,VVWOA,Oakridge,Vancouver,3,-123.1120738,49.23338811
159,VVWOA,Oakridge,Vancouver,3,-123.1107538,49.23333641
160,VVWOA,Oakridge,Vancouver,3,-123.1081315,49.23324842
161,VVWOA,Oakridge,Vancouver,3,-123.1062963,49.23318681
162,VVWOA,Oakridge,Vancouver,3,-123.1056709,49.23316472
163,VVEKL,Killarney,Vancouver,4,-123.0237485,49.220156
164,VVEKL,Killarney,Vancouver,4,-123.0413078,49.2202036
165,VVEKL,Killarney,Vancouver,4,-123.05057,49.22021933
166,VVEKL,Killarney,Vancouver,4,-123.0719169,49.22039783
167,VVEKL,Killarney,Vancouver,4,-123.0715297,49.2326566
168,VVEKL,Killarney,Vancouver,4,-123.0665957,49.23261665
169,VVEKL,Killarney,Vancouver,4,-123.0646191,49.23289405
170,VVEKL,Killarney,Vancouver,4,-123.0588946,49.23286285
171,VVEKL,Killarney,Vancouver,4,-123.0487904,49.23279129
172,VVEKL,Killarney,Vancouver,4,-123.0486529,49.23278946
173,VVEKL,Killarney,Vancouver,4,-123.0485864,49.23278913
174,VVEKL,Killarney,Vancouver,4,-123.0484882,49.23278962
175,VVEKL,Killarney,Vancouver,4,-123.04839,49.23279119
176,VVEKL,Killarney,Vancouver,4,-123.0482919,49.23279393
177,VVEKL,Killarney,Vancouver,4,-123.0481939,49.23279784
178,VVEKL,Killarney,Vancouver,4,-123.0480961,49.23280283
179,VVEKL,Killarney,Vancouver,4,-123.0479983,49.23280889
180,VVEKL,Killarney,Vancouver,4,-123.0479007,49.23281613
181,VVEKL,Killarney,Vancouver,4,-123.0477514,49.23282977
182,VVEKL,Killarney,Vancouver,4,-123.0478034,49.23282444
183,VVEKL,Killarney,Vancouver,4,-123.0477062,49.23283393
184,VVEKL,Killarney,Vancouver,4,-123.0477514,49.23282977
185,VVEKL,Killarney,Vancouver,4,-123.0476094,49.2328444
186,VVEKL,Killarney,Vancouver,4,-123.0475128,49.23285613
187,VVEKL,Killarney,Vancouver,4,-123.0474166,49.23286885
188,VVEKL,Killarney,Vancouver,4,-123.0473207,49.23288265
189,VVEKL,Killarney,Vancouver,4,-123.0472319,49.23289833
190,VVEKL,Killarney,Vancouver,4,-123.0466634,49.23295729
191,VVEKL,Killarney,Vancouver,4,-123.0460942,49.23297713
192,VVEKL,Killarney,Vancouver,4,-123.0460733,49.23297642
193,VVEKL,Killarney,Vancouver,4,-123.0459362,49.23297656
194,VVEKL,Killarney,Vancouver,4,-123.0453393,49.23297581
195,VVEKL,Killarney,Vancouver,4,-123.0445213,49.23297487
196,VVEKL,Killarney,Vancouver,4,-123.043108,49.23297261
197,VVEKL,Killarney,Vancouver,4,-123.0424193,49.23297305
198,VVEKL,Killarney,Vancouver,4,-123.0417292,49.23297123
199,VVEKL,Killarney,Vancouver,4,-123.041013,49.23296996
200,VVEKL,Killarney,Vancouver,4,-123.0402437,49.23296807
201,VVEKL,Killarney,Vancouver,4,-123.0395053,49.23296095
202,VVEKL,Killarney,Vancouver,4,-123.0388016,49.23295552
203,VVEKL,Killarney,Vancouver,4,-123.0381556,49.23295421
204,VVEKL,Killarney,Vancouver,4,-123.0381293,49.23295386
205,VVEKL,Killarney,Vancouver,4,-123.0381184,49.23295386
206,VVEKL,Killarney,Vancouver,4,-123.0380979,49.23295378
207,VVEKL,Killarney,Vancouver,4,-123.0380665,49.23295406
208,VVEKL,Killarney,Vancouver,4,-123.0380352,49.23295461
209,VVEKL,Killarney,Vancouver,4,-123.0380039,49.23295561
210,VVEKL,Killarney,Vancouver,4,-123.0379726,49.23295697
211,VVEKL,Killarney,Vancouver,4,-123.0379414,49.23295869
212,VVEKL,Killarney,Vancouver,4,-123.0379101,49.23296068
213,VVEKL,Killarney,Vancouver,4,-123.0378789,49.23296311
214,VVEKL,Killarney,Vancouver,4,-123.0378479,49.23296591
